Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/cassandra/commit/f283ed29814403bde6350a2598cdd6e2c8b983d5	Rename Class	Rename Class org.apache.cassandra.db.compaction.CompactionManager.BackgroundCompactionTask renamed to org.apache.cassandra.db.compaction.CompactionManager.BackgroundCompactionCandidate	RENAME	{Class BackgroundCompactionTask at src/java/org/apache/cassandra/db/compaction/CompactionManager.java:176}	{Class BackgroundCompactionCandidate at src/java/org/apache/cassandra/db/compaction/CompactionManager.java:168})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/f283ed29814403bde6350a2598cdd6e2c8b983d5	Inline Method	Inline Method public submitBackground(cfs ColumnFamilyStore, autoFill boolean) : List<Future<?>> inlined to public submitBackground(cfs ColumnFamilyStore) : List<Future<?>> in class org.apache.cassandra.db.compaction.CompactionManager	INLINE	{Method submitBackground(ColumnFamilyStore, boolean) at src/java/org/apache/cassandra/db/compaction/CompactionManager.java:134}	{Method submitBackground(ColumnFamilyStore) at src/java/org/apache/cassandra/db/compaction/CompactionManager.java:124})	T	TP	TP	TP		
https://github.com/icse18-refactorings/MPS/commit/7b5622d41537315710b6fd57b2739a3a64698375	Extract Method	Extract Method private getTreePath(components List<String>, escapePathSep boolean) : TreePath extracted from private stringToPath(pathString String) : TreePath in class jetbrains.mps.ide.ui.tree.MPSTree	EXTRACT	{Method stringToPath(String) at workbench/mps-ui/source/jetbrains/mps/ide/ui/tree/MPSTree.java:522}	{Method getTreePath(List, boolean) at workbench/mps-ui/source/jetbrains/mps/ide/ui/tree/MPSTree.java:534})	T	TP	TP	TP		
https://github.com/icse18-refactorings/crate/commit/563d281b61e9f8748858e911eaa810e981f1e953	Rename Method	Rename Method public testSelectById() : void renamed to public testSelectByIdWithCustomRouting() : void in class io.crate.analyze.where.WhereClauseAnalyzerTest				T	FN	TP	TP		
https://github.com/icse18-refactorings/crate/commit/563d281b61e9f8748858e911eaa810e981f1e953	Rename Method	Rename Method private validateNoUnsupportedFields(function Function, context Context) : String renamed to private rewriteAndValidateFields(function Function, context Context) : Function in class io.crate.lucene.LuceneQueryBuilder.Visitor				T	FN	TP	TP		
https://github.com/icse18-refactorings/crate/commit/563d281b61e9f8748858e911eaa810e981f1e953	Extract Method	Extract Method private getCustomRoutingCol() : ColumnIdent extracted from private getRoutingCol() : ColumnIdent in class io.crate.metadata.doc.DocIndexMetaData	EXTRACT	{Method getRoutingCol() at sql/src/main/java/io/crate/metadata/doc/DocIndexMetaData.java:397}	{Method getCustomRoutingCol() at sql/src/main/java/io/crate/metadata/doc/DocIndexMetaData.java:393})	T	TP	TP	TP		
https://github.com/icse18-refactorings/alluxio/commit/b0938501f1014cf663e33b44ed5bb9b24d19a358	Extract Method	Extract Method private getBlockOutStream(filename String, isLocalWrite boolean) : BlockOutStream extracted from public disableLocalWriteTest() : void in class tachyon.client.BlockOutStreamIntegrationTest	EXTRACT	{Method disableLocalWriteTest() at integration-tests/src/test/java/tachyon/client/BlockOutStreamIntegrationTest.java:47}	{Method getBlockOutStream(String, boolean) at integration-tests/src/test/java/tachyon/client/BlockOutStreamIntegrationTest.java:47})	T	TP	TP	TP		
https://github.com/icse18-refactorings/alluxio/commit/b0938501f1014cf663e33b44ed5bb9b24d19a358	Extract Method	Extract Method private getBlockOutStream(filename String, isLocalWrite boolean) : BlockOutStream extracted from public enableLocalWriteTest() : void in class tachyon.client.BlockOutStreamIntegrationTest	EXTRACT	{Method enableLocalWriteTest() at integration-tests/src/test/java/tachyon/client/BlockOutStreamIntegrationTest.java:64}	{Method getBlockOutStream(String, boolean) at integration-tests/src/test/java/tachyon/client/BlockOutStreamIntegrationTest.java:47})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gwt/commit/e0dda9f61b7c409944c4734edf75b108e0288f59	Move Class	Move Class com.google.gwt.core.client.impl.Md5Digest moved to java.security.MessageDigest.Md5Digest	MOVE	{Class Md5Digest at user/src/com/google/gwt/core/client/impl/Md5Digest.java:95}	{Class Md5Digest at user/super/com/google/gwt/emul/java/security/MessageDigest.java:27})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Move Method	Move Method public newUploadPhotoRequest(graphPath String, accessToken AccessToken, image Bitmap, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.share.internal.ShareInternalUtility to public newUploadPhotoRequest(accessToken AccessToken, graphPath String, image Bitmap, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.GraphRequest	MOVE	{Method newUploadPhotoRequest(String, AccessToken, Bitmap, String, Bundle, Callback) at facebook/src/com/facebook/share/internal/ShareInternalUtility.java:726}	{Method newUploadPhotoRequest(AccessToken, String, Bitmap, String, Bundle, Callback) at facebook/src/com/facebook/GraphRequest.java:429})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Move Method	Move Method public newUploadPhotoRequest(graphPath String, accessToken AccessToken, file File, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.share.internal.ShareInternalUtility to public newUploadPhotoRequest(accessToken AccessToken, graphPath String, file File, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.GraphRequest	MOVE	{Method newUploadPhotoRequest(String, AccessToken, File, String, Bundle, Callback) at facebook/src/com/facebook/share/internal/ShareInternalUtility.java:757}	{Method newUploadPhotoRequest(AccessToken, String, File, String, Bundle, Callback) at facebook/src/com/facebook/GraphRequest.java:461})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Move Method	Move Method public newUploadPhotoRequest(graphPath String, accessToken AccessToken, photoUri Uri, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.share.internal.ShareInternalUtility to public newUploadPhotoRequest(accessToken AccessToken, graphPath String, photoUri Uri, caption String, params Bundle, callback Callback) : GraphRequest from class com.facebook.GraphRequest	MOVE	{Method newUploadPhotoRequest(String, AccessToken, Uri, String, Bundle, Callback) at facebook/src/com/facebook/share/internal/ShareInternalUtility.java:793}	{Method newUploadPhotoRequest(AccessToken, String, Uri, String, Bundle, Callback) at facebook/src/com/facebook/GraphRequest.java:498})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Extract Method	Extract Method public sdkInitialize(applicationContext Context, callback InitializeCallback) : void extracted from public sdkInitialize(applicationContext Context) : void in class com.facebook.FacebookSdk	EXTRACT	{Method sdkInitialize(Context) at facebook/src/com/facebook/FacebookSdk.java:149}	{Method sdkInitialize(Context, InitializeCallback) at facebook/src/com/facebook/FacebookSdk.java:175})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Extract Method	Extract Method public sdkInitialize(applicationContext Context, callbackRequestCodeOffset int, callback InitializeCallback) : void extracted from public sdkInitialize(applicationContext Context, callbackRequestCodeOffset int) : void in class com.facebook.FacebookSdk	EXTRACT	{Method sdkInitialize(Context, int) at facebook/src/com/facebook/FacebookSdk.java:126}	{Method sdkInitialize(Context, int, InitializeCallback) at facebook/src/com/facebook/FacebookSdk.java:141})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Extract Method	Extract Method private getError(extras Bundle) : String extracted from private handleResultOk(request LoginClient.Request, data Intent) : LoginClient.Result in class com.facebook.login.KatanaProxyLoginMethodHandler	EXTRACT	{Method handleResultOk(LoginClient.Request, Intent) at facebook/src/com/facebook/login/KatanaProxyLoginMethodHandler.java:93}	{Method getError(Bundle) at facebook/src/com/facebook/login/KatanaProxyLoginMethodHandler.java:139})	T	TP	TP	TP		
https://github.com/icse18-refactorings/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248	Extract Method	Extract Method private getErrorMessage(extras Bundle) : String extracted from private handleResultOk(request LoginClient.Request, data Intent) : LoginClient.Result in class com.facebook.login.KatanaProxyLoginMethodHandler	EXTRACT	{Method handleResultOk(LoginClient.Request, Intent) at facebook/src/com/facebook/login/KatanaProxyLoginMethodHandler.java:93}	{Method getErrorMessage(Bundle) at facebook/src/com/facebook/login/KatanaProxyLoginMethodHandler.java:147})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/f664789737d516ac664462732664121acc111a1e	Extract Method	Extract Method private dumpConfig(conf Configuration, sb StringBuilder) : void extracted from private dumpEnvironent() : String in class org.apache.hive.hcatalog.templeton.AppConfig	EXTRACT	{Method dumpEnvironent() at hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/AppConfig.java:235}	{Method dumpConfig(Configuration, StringBuilder) at hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/AppConfig.java:257})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Singularity/commit/944aea445051891280a8ab7fbbd514c19646f1ab	Extract Method	Extract Method protected launchTask(request SingularityRequest, deploy SingularityDeploy, launchTime long, updateTime long, instanceNo int, initialTaskState TaskState) : SingularityTask extracted from protected launchTask(request SingularityRequest, deploy SingularityDeploy, launchTime long, instanceNo int, initialTaskState TaskState) : SingularityTask in class com.hubspot.singularity.SingularitySchedulerTestBase	EXTRACT	{Method launchTask(SingularityRequest, SingularityDeploy, long, int, TaskState) at SingularityService/src/test/java/com/hubspot/singularity/SingularitySchedulerTestBase.java:207}	{Method launchTask(SingularityRequest, SingularityDeploy, long, long, int, TaskState) at SingularityService/src/test/java/com/hubspot/singularity/SingularitySchedulerTestBase.java:211})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Move Class	Move Class com.android.systemui.statusbar.policy.BatteryController.BatteryStateChangeCallback moved to com.android.systemui.statusbar.policy.BatteryStateRegistar.BatteryStateChangeCallback	MOVE	{Interface BatteryStateChangeCallback at packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java:160}	{Interface BatteryStateChangeCallback at packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryStateRegistar.java:20})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Rename Method	Rename Method private load() : void renamed to private loadStats() : void in class com.android.internal.os.BatteryStatsHelper	RENAME	{Method load() at core/java/com/android/internal/os/BatteryStatsHelper.java:964}	{Method loadStats() at core/java/com/android/internal/os/BatteryStatsHelper.java:1001})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Rename Method	Rename Method public setBatteryController(batteryController BatteryController) : void renamed to public setBatteryStateRegistar(batteryStateRegistar BatteryStateRegistar) : void in class com.android.systemui.BatteryLevelTextView				T	FN	TP	FN		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Interface	Extract Interface com.android.systemui.statusbar.policy.BatteryStateRegistar from class com.android.systemui.statusbar.policy.BatteryController	EXTRACT_SUPER	{Class BatteryController at packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java:36}	{Interface BatteryStateRegistar at packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryStateRegistar.java:19})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method public internalStoreStatsHistoryInFile(stats BatteryStats, fname String) : void extracted from public storeStatsHistoryInFile(fname String) : void in class com.android.internal.os.BatteryStatsHelper	EXTRACT	{Method storeStatsHistoryInFile(String) at core/java/com/android/internal/os/BatteryStatsHelper.java:142}	{Method internalStoreStatsHistoryInFile(BatteryStats, String) at core/java/com/android/internal/os/BatteryStatsHelper.java:156})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method getKernelWakelockUpdateVersion() extracted from parseProcWakelocks(byte[],int,boolean) in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method parseProcWakelocks(byte[], int, boolean) at core/java/com/android/internal/os/BatteryStatsImpl.java:1752}	{Method getKernelWakelockUpdateVersion() at core/java/com/android/internal/os/BatteryStatsImpl.java:7559})	T	TP	FN	FN	Gustavo/Ricardo	TP/FP
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method protected getKernelWakelockUpdateVersion() : int extracted from public updateKernelWakelocksLocked() : void in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method updateKernelWakelocksLocked() at core/java/com/android/internal/os/BatteryStatsImpl.java:7105}	{Method getKernelWakelockUpdateVersion() at core/java/com/android/internal/os/BatteryStatsImpl.java:7559})	T	TP	FN	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method protected setCpuSpeedSteps(numSpeedSteps int) : void extracted from package readFromParcelLocked(in Parcel) : void in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method readFromParcelLocked(Parcel) at core/java/com/android/internal/os/BatteryStatsImpl.java:8478}	{Method setCpuSpeedSteps(int) at core/java/com/android/internal/os/BatteryStatsImpl.java:7555})	T	TP	FN	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method protected setCpuSpeedSteps(numSpeedSteps int) : void extracted from public readSummaryFromParcel(in Parcel) : void in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method readSummaryFromParcel(Parcel) at core/java/com/android/internal/os/BatteryStatsImpl.java:7885}	{Method setCpuSpeedSteps(int) at core/java/com/android/internal/os/BatteryStatsImpl.java:7555})	T	TP	FN	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method protected setCpuSpeedSteps(numSpeedSteps int) : void extracted from public setNumSpeedSteps(steps int) : void in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method setNumSpeedSteps(int) at core/java/com/android/internal/os/BatteryStatsImpl.java:6479}	{Method setCpuSpeedSteps(int) at core/java/com/android/internal/os/BatteryStatsImpl.java:7555})	T	TP	FN	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/910397f2390d6821a006991ed6035c76cbc74897	Extract Method	Extract Method setKernelWakelockUpdateVersion(int) extracted from parseProcWakelocks(byte[],int,boolean) in class com.android.internal.os.BatteryStatsImpl	EXTRACT	{Method parseProcWakelocks(byte[], int, boolean) at core/java/com/android/internal/os/BatteryStatsImpl.java:1752}	{Method setKernelWakelockUpdateVersion(int) at core/java/com/android/internal/os/BatteryStatsImpl.java:7563})	T	TP	FN	FN	Gustavo/Ricardo	TP/FP
